Instruction,Input,Output,materi,question_id,Template
"Write a Python program to get a single string from two given strings, separated by a space and swap the first two characters of each string.","String1: 'abc'
String2: 'xyz'","def strings_swap(s1, s2): 
	new_s1 = s2[:2] + s1[2:] 
	new_s2 = s1[:2] + s2[2:] 
	return new_s1 + ' ' + new_s2 
	
strings_swap('abc', 'xyz') # 'xyc abz'",Data Type,4789,"def strings_swap(s1, s2): 
	new_s1 = s2[:___] + s1[___:] 
	new_s2 = s1[:___] + s2[___:] 
	return new_s1 + ' ' + new_s2 
	
strings_swap('abc', 'xyz') # 'xyc abz'"
Compose a Python script to find the longest word in a given string.,"Str = ""Hello World!""","def longest_word(str):
    words = str.split() 
    longest_word = """"
    max_length = 0
  
    for word in words: 
        if len(word) > max_length: 
            max_length = len(word) 
            longest_word = word 
  
    return longest_word
  
str = ""Hello World!""
print(longest_word(str))",Data Type,4808,"def longest_word(str):
    words = str.split() 
    longest_word = """"
    max_length = ___
  
    for word in words: 
        if len(word) > max_length: 
            max_length = len(word) 
            longest_word = word 
  
    return longest_word
  
str = ""Hello World!""
print(longest_word(str))"
Create an algorithm in Python that takes in a string and returns the number of words in the string.,"""Hello world""","def word_count(s):
	words = s.split()
	return len(words)

s = ""Hello world""

print(word_count(s)) # 2",Data Type,4827,"def word_count(s):
	words = s.split()
	return len(words)

s = ""Hello world""

print(word_count(s)) # ___"
Construct a python program which will receive a string and output the same string in reverse.,"string = ""Hello World!""","def reverse_string(string):
    return string[::-1]",Data Type,4860,"def reverse_string(string):
    return string[::-___]"
Build a Python program to sort a list of strings by the length of the string in descending order.,"[""cat"", ""dog"", ""elephant"", ""tiger""]","def sort_list(list):
    return sorted(list, key=lambda x: len(x), reverse=True)

list = [""cat"", ""dog"", ""elephant"", ""tiger""]
print(sort_list(list))

# Output: [""elephant"", ""tiger"", ""dog"", ""cat""]",Data Type,4898,"def sort_list(list):
    return sorted(list, key=lambda x: len(x), reverse=___)

list = [""cat"", ""dog"", ""elephant"", ""tiger""]
print(sort_list(list))

# Output: [""elephant"", ""tiger"", ""dog"", ""cat""]"
"Create a Python 3 program that takes as input a list of numbers (num1, num2,...,numN) and transforms it into the string “num1 + num2 + ... + numN = sum”, where sum is the sum of the numbers.","[5, 3, 2, 6, 8]","nums = [5, 3, 2, 6, 8]
sum = 0
out_string = """"

for num in nums:
 sum += num
 out_string += str(num)
 
 if num != nums[-1]:
  out_string += "" + ""
 else:
  out_string += "" = ""
  
out_string += str(sum)

print(out_string)",Data Type,4904,"nums = [___, ___, ___, ___, ___]
sum = ___
out_string = """"

for num in nums:
 sum += num
 out_string += ___
 
 if num != nums[-___]:
  out_string += "" + ""
 else:
  out_string += "" = ""
  
out_string += ___

print(out_string)"
Write a Python program to convert the input array of strings into a dictionary with keys as the string and the values as the index of the string in the array.,"['foo', 'bar', 'baz', 'qux']","my_dict = dict(zip(['foo', 'bar', 'baz', 'qux'], 
                  range(len(['foo', 'bar', 'baz', 'qux']))))

print(my_dict) # {'foo': 0, 'bar': 1, 'baz': 2, 'qux': 3}",Data Type,4910,"my_dict = dict(zip(['foo', 'bar', 'baz', 'qux'], 
                  range(len(['foo', 'bar', 'baz', 'qux']))))

print(my_dict) # {'foo': ___, 'bar': ___, 'baz': ___, 'qux': ___}"
Optimize the following python code to search for a substring in a given string.,"String = “GeeksforGeeks”, Substring = “for”","def containsSubstring(str, sub):
    for i in range(len(str)-len(sub)+1):
        j = 0
        while j < len(sub) and sub[j] == str[i+j]:
            j += 1
        if j == len(sub):
            return True
    return False",Data Type,4939,"def containsSubstring(str, sub):
    for i in range(len(str)-len(sub)+___):
        j = ___
        while j < len(sub) and sub[j] == str[i+j]:
            j += ___
        if j == len(sub):
            return ___
    return ___"
Develop a function in Python that takes a string and an integer as input and returns the string with the length of the integer.,"'Hello World', 5","def truncateString(inputString, length):
    return inputString[:length]

print(truncateString('Hello World', 5))",Data Type,4947,"def truncateString(inputString, length):
    return inputString[:length]

print(truncateString('Hello World', ___))"
Write a function in Python to check whether a given string is in lower case or not.,String: ThisIsAnExample,"def is_lowercase(string):
    for character in string:
        if character != character.lower():
            return False
    return True",Data Type,4957,"def is_lowercase(string):
    for character in string:
        if character != character.lower():
            return ___
    return ___"
Reverse a string via a Python function.,String: Hello,"def reverse_string(string):
    return string[::-1]

result = reverse_string(""Hello"")
print(result)",Data Type,4960,"def reverse_string(string):
    return string[::-___]

result = reverse_string(""Hello"")
print(result)"
Design a program using Python that capitalizes the first letter of every word in a given string.,"string = ""this is a sentence""","def capitalize(string):
    words = string.split() 
    capitalized_words = [word[0].upper() + word[1:] for word in words]
    return "" "".join(capitalized_words)

print(capitalize(""this is a sentence""))",Data Type,4968,"def capitalize(string):
    words = string.split() 
    capitalized_words = [word[___].upper() + word[___:] for word in words]
    return "" "".join(capitalized_words)

print(capitalize(""this is a sentence""))"
Generate code in Python to identify the type of an input number.,Number: 100,"if(type(100) == int):
    print(""It is an integer"")
elif(type(100) == float):
    print(""It is a float"")",Data Type,4975,"if(type(___) == int):
    print(""It is an integer"")
elif(type(___) == float):
    print(""It is a float"")"
Write a Python function to split a given string into equal parts in a loop.,"string = ""Hello World""","def split_string(string):
    result = []
    for i in range(0, len(string), int(len(string) / 2)):
        result.append(string[i: i + int(len(string) / 2)])
    return result",Data Type,4987,"def split_string(string):
    result = []
    for i in range(___, len(string), int(len(string) / ___)):
        result.append(string[i: i + int(len(string) / ___)])
    return result"
Implement a function in Python to determine the number of each character in a string.,"String: ""Hello, World!""","def count_characters(my_string):
    my_dict = dict()
    for character in my_string:
        if character in my_dict:
            my_dict[character] += 1
        else:
            my_dict[character] = 1
    return my_dict

String = ""Hello, World!""
print(count_characters(String)) # Output: {'H': 1, 'e': 1, 'l': 3, 'o': 2, ', ': 1, 'W': 1, 'r': 1, 'd': 1, '!': 1}",Data Type,4989,"def count_characters(my_string):
    my_dict = dict()
    for character in my_string:
        if character in my_dict:
            my_dict[character] += ___
        else:
            my_dict[character] = ___
    return my_dict

String = ""Hello, World!""
print(count_characters(String)) # Output: {'H': ___, 'e': ___, 'l': ___, 'o': ___, ', ': ___, 'W': ___, 'r': ___, 'd': ___, '!': ___}"
Write a Python code snippet for encrypting a given string using secret key.,"secret_key = 'test'
string = 'hello world'","import base64

def encrypt(key, string):
    enc = []
    for i in range(len(string)):
        key_c = key[i % len(key)]
        enc_c = chr((ord(string[i]) + ord(key_c)) % 256)
        enc.append(enc_c)
    return base64.urlsafe_b64encode("""".join(enc).encode()).decode()

encrypted_string = encrypt(secret_key, string)
print(encrypted_string)",Data Type,5018,"import base64

def encrypt(key, string):
    enc = []
    for i in range(len(string)):
        key_c = key[i % len(key)]
        enc_c = chr((ord(string[i]) + ord(key_c)) % ___)
        enc.append(enc_c)
    return base64.urlsafe_b64encode("""".join(enc).encode()).decode()

encrypted_string = encrypt(secret_key, string)
print(encrypted_string)"
Develop a method in Python that takes a string as an input and outputs the number of vowels in the string.,"string = ""Hello World""","def vowel_count(string):
  count = 0
  vowels = 'aeiou'
  for char in string.lower():
    if char in vowels:
      count += 1
  
  return count

print(vowel_count(""Hello World""))",Data Type,5035,"def vowel_count(string):
  count = ___
  vowels = 'aeiou'
  for char in string.lower():
    if char in vowels:
      count += ___
  
  return count

print(vowel_count(""Hello World""))"
Write a python code to extract the year from a string.,"string = ""This movie was released in 1980""","import re

string = ""This movie was released in 1980""

# search for substring of 4 digits
result = re.search(r'\d{4}', string)

# print the year
if result:
    print(result.group())",Data Type,5040,"import re

string = ""This movie was released in ___""

# search for substring of ___ digits
result = re.search(r'\d{___}', string)

# print the year
if result:
    print(result.group())"
"In Python, create a function to find the difference in number of a's and b's in a string.",abcdba,"def countDifference(s): 
   a_count = 0
   b_count = 0
   for i in range(len(s)):  
       if (s[i] == 'a'): 
           a_count = a_count + 1
       elif (s[i] == 'b'): 
           b_count = b_count + 1
   diff = a_count - b_count
   return diff

print(countDifference('abcdba'))",Data Type,5060,"def countDifference(s): 
   a_count = ___
   b_count = ___
   for i in range(len(s)):  
       if (s[i] == 'a'): 
           a_count = a_count + ___
       elif (s[i] == 'b'): 
           b_count = b_count + ___
   diff = a_count - b_count
   return diff

print(countDifference('abcdba'))"
